,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,SKN solar pv,SKN wind,BRB solar pv,BRB wind
4359,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3824,0.34,0.4136,0.3112,0.4464,0.296,0.4464,0.2928,0.3456,0.3016,0.2632,0.4504
4360,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3544,0.2112,0.388,0.1896,0.4184,0.1792,0.42,0.1768,0.2176,0.2784,0.1528,0.4208
4361,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3272,0.0808,0.3632,0.0704,0.3976,0.0656,0.3976,0.0616,0.088,0.2672,0.0472,0.4056
4362,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3032,0.004,0.3472,0.0024,0.3792,0.0016,0.376,0.0008,0.0056,0.2704,0.0,0.4048
4363,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2936,0.0,0.3408,0.0,0.3648,0.0,0.3608,0.0,0.0,0.284,0.0,0.408
4364,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2912,0.0,0.3368,0.0,0.3568,0.0,0.3544,0.0,0.0,0.3,0.0,0.4104
4365,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2952,0.0,0.332,0.0,0.3576,0.0,0.3488,0.0,0.0,0.3064,0.0,0.4104
4366,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2912,0.0,0.3176,0.0,0.3512,0.0,0.3352,0.0,0.0,0.304,0.0,0.4048
4367,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.296,0.0,0.308,0.0,0.352,0.0,0.3424,0.0,0.0,0.3096,0.0,0.4144
4368,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3352,0.0,0.3208,0.0,0.3712,0.0,0.3728,0.0,0.0,0.3216,0.0,0.4328
4369,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3888,0.0,0.3752,0.0,0.3936,0.0,0.4008,0.0,0.0,0.3472,0.0,0.452
4370,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4536,0.0,0.4672,0.0,0.4352,0.0,0.4248,0.0,0.0,0.3848,0.0,0.4808
4371,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5216,0.0,0.5648,0.0,0.4904,0.0,0.46,0.0,0.0,0.4256,0.0,0.5344
4372,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5944,0.0,0.6448,0.0,0.5776,0.0,0.5208,0.0,0.0,0.472,0.0,0.6144
4373,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6336,0.0,0.6736,0.0,0.6608,0.0,0.5984,0.0,0.0,0.5048,0.0,0.6672
4374,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6392,0.0472,0.6576,0.0432,0.6976,0.0368,0.6664,0.028,0.0432,0.5376,0.036,0.6808
4375,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.624,0.1528,0.636,0.1512,0.6944,0.1352,0.688,0.1096,0.1464,0.5704,0.1392,0.6656
4376,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5992,0.2816,0.62,0.288,0.676,0.2664,0.6744,0.2264,0.2584,0.5872,0.264,0.6312
4377,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5736,0.4064,0.5944,0.3984,0.6496,0.38,0.6472,0.3536,0.3632,0.5744,0.376,0.5896
4378,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5424,0.4536,0.5688,0.464,0.6184,0.4664,0.6176,0.4416,0.4544,0.528,0.444,0.556
4379,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5056,0.52,0.5384,0.5184,0.5832,0.5096,0.5824,0.4856,0.5144,0.472,0.4888,0.536
4380,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4664,0.5216,0.5,0.5264,0.5472,0.524,0.5472,0.4984,0.5272,0.42,0.4952,0.5104
4381,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4224,0.4896,0.4576,0.4992,0.5144,0.4904,0.5216,0.4648,0.4992,0.372,0.4616,0.4808
4382,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.384,0.4208,0.4184,0.416,0.4912,0.4208,0.5032,0.4016,0.4336,0.3304,0.3936,0.4608
4383,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.352,0.3208,0.388,0.3168,0.4728,0.32,0.4896,0.3056,0.3344,0.3008,0.2912,0.456
4384,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.34,0.1968,0.3752,0.1928,0.468,0.196,0.488,0.1872,0.208,0.2936,0.1672,0.4616
4385,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3424,0.0736,0.3752,0.0736,0.472,0.072,0.4952,0.068,0.08,0.3088,0.0512,0.4872
4386,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.36,0.0032,0.388,0.0024,0.4856,0.0024,0.508,0.0016,0.0048,0.3392,0.0,0.524
4387,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4016,0.0,0.4176,0.0,0.5136,0.0,0.536,0.0,0.0,0.3752,0.0,0.5608
4388,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4568,0.0,0.4632,0.0,0.5496,0.0,0.5672,0.0,0.0,0.4136,0.0,0.5904
4389,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5048,0.0,0.5112,0.0,0.5832,0.0,0.5968,0.0,0.0,0.4592,0.0,0.6136
4390,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.54,0.0,0.5456,0.0,0.6096,0.0,0.62,0.0,0.0,0.5056,0.0,0.6312
4391,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5728,0.0,0.5752,0.0,0.6376,0.0,0.6456,0.0,0.0,0.5408,0.0,0.6448
4392,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6088,0.0,0.6104,0.0,0.6648,0.0,0.6696,0.0,0.0,0.564,0.0,0.6512
4393,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6272,0.0,0.6392,0.0,0.6824,0.0,0.6816,0.0,0.0,0.5808,0.0,0.6552
4394,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6376,0.0,0.656,0.0,0.692,0.0,0.688,0.0,0.0,0.6008,0.0,0.6624
4395,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.648,0.0,0.6688,0.0,0.7,0.0,0.6912,0.0,0.0,0.6184,0.0,0.6752
4396,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.66,0.0,0.6808,0.0,0.708,0.0,0.6976,0.0,0.0,0.6328,0.0,0.692
4397,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6672,0.0,0.6896,0.0,0.712,0.0,0.7008,0.0,0.0,0.6376,0.0,0.704
4398,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6736,0.0512,0.6928,0.0488,0.7088,0.0496,0.7024,0.0504,0.0448,0.6368,0.0576,0.7064
4399,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6752,0.164,0.6904,0.1592,0.7072,0.1752,0.7072,0.1712,0.1504,0.6352,0.1784,0.7048
4400,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6728,0.28,0.688,0.2776,0.7104,0.308,0.7128,0.3,0.272,0.6288,0.3064,0.7048
4401,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6624,0.384,0.6792,0.3752,0.7112,0.4144,0.7144,0.3936,0.3776,0.6128,0.4048,0.708
4402,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6424,0.4528,0.6648,0.4552,0.7056,0.484,0.7136,0.4616,0.4496,0.5912,0.4624,0.7096
4403,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6144,0.4928,0.6448,0.5056,0.6928,0.5176,0.7048,0.4872,0.4904,0.5688,0.4688,0.7088
4404,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.584,0.4864,0.62,0.5,0.6768,0.5152,0.6928,0.4656,0.5072,0.548,0.432,0.7016
4405,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5616,0.4816,0.5984,0.4824,0.6624,0.468,0.676,0.4224,0.4792,0.536,0.3752,0.6928
4406,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5544,0.4232,0.5856,0.4232,0.652,0.3992,0.6616,0.3536,0.42,0.5336,0.3088,0.6816
4407,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5608,0.324,0.5872,0.324,0.6504,0.3064,0.652,0.2656,0.328,0.5424,0.2408,0.6696
4408,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5768,0.196,0.5968,0.1952,0.6496,0.1864,0.6424,0.1656,0.2072,0.5608,0.1544,0.6632
4409,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.596,0.0752,0.6088,0.0736,0.6504,0.0688,0.6344,0.0608,0.0864,0.588,0.0496,0.6616
4410,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6168,0.004,0.6184,0.0024,0.6536,0.0016,0.6288,0.0008,0.0048,0.6192,0.0,0.664
4411,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6376,0.0,0.6296,0.0,0.6576,0.0,0.6288,0.0,0.0,0.6416,0.0,0.6664
4412,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6536,0.0,0.6408,0.0,0.6648,0.0,0.636,0.0,0.0,0.6528,0.0,0.6648
4413,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6608,0.0,0.6488,0.0,0.6728,0.0,0.6456,0.0,0.0,0.6592,0.0,0.6624
4414,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6536,0.0,0.648,0.0,0.6776,0.0,0.6536,0.0,0.0,0.66,0.0,0.656
4415,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.636,0.0,0.6368,0.0,0.6784,0.0,0.6608,0.0,0.0,0.6552,0.0,0.6512
4416,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6184,0.0,0.6216,0.0,0.6784,0.0,0.6664,0.0,0.0,0.6536,0.0,0.656
4417,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6104,0.0,0.6064,0.0,0.6704,0.0,0.668,0.0,0.0,0.652,0.0,0.6672
4418,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6104,0.0,0.6,0.0,0.664,0.0,0.668,0.0,0.0,0.6504,0.0,0.6784
4419,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.612,0.0,0.6056,0.0,0.6656,0.0,0.6704,0.0,0.0,0.6456,0.0,0.688
4420,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6128,0.0,0.616,0.0,0.6736,0.0,0.6768,0.0,0.0,0.6368,0.0,0.6968
4421,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.612,0.0,0.6216,0.0,0.6776,0.0,0.6808,0.0,0.0,0.6256,0.0,0.7008
4422,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.612,0.0472,0.6208,0.048,0.6776,0.048,0.684,0.0472,0.0432,0.6184,0.0512,0.7016
4423,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.612,0.16,0.6224,0.1648,0.6776,0.1672,0.684,0.1648,0.1568,0.612,0.172,0.6984
4424,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6112,0.288,0.6224,0.2976,0.676,0.296,0.6808,0.2936,0.2816,0.6072,0.304,0.692
4425,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6056,0.3728,0.6184,0.4,0.672,0.404,0.6768,0.4056,0.3848,0.6008,0.4128,0.6816
4426,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5944,0.4544,0.6016,0.4768,0.6608,0.4848,0.6672,0.484,0.4664,0.5888,0.4848,0.6672
4427,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5656,0.5016,0.5672,0.5216,0.6376,0.528,0.6488,0.5232,0.5056,0.5648,0.5176,0.6504
4428,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.524,0.5184,0.5184,0.5304,0.6016,0.5296,0.6224,0.5264,0.5184,0.5248,0.5168,0.6288
4429,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4872,0.492,0.4744,0.4944,0.5608,0.4968,0.5896,0.4928,0.4912,0.4816,0.48,0.6048
4430,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4536,0.42,0.4424,0.4216,0.5232,0.424,0.556,0.4144,0.4224,0.4416,0.4048,0.5816
4431,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.428,0.3176,0.424,0.3152,0.5,0.3192,0.5312,0.3096,0.3224,0.4136,0.2976,0.5592
4432,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4176,0.1976,0.412,0.1904,0.4872,0.1888,0.5176,0.1824,0.204,0.4032,0.1704,0.5464
4433,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.42,0.0752,0.408,0.0672,0.4784,0.0696,0.508,0.0632,0.0808,0.4096,0.0512,0.5464
4434,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4264,0.0032,0.4088,0.0016,0.472,0.0016,0.4928,0.0008,0.0048,0.4224,0.0,0.5568
4435,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.436,0.0,0.4232,0.0,0.4712,0.0,0.488,0.0,0.0,0.4392,0.0,0.5664
4436,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4416,0.0,0.4456,0.0,0.4712,0.0,0.4912,0.0,0.0,0.452,0.0,0.5808
4437,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.448,0.0,0.4704,0.0,0.4888,0.0,0.4968,0.0,0.0,0.4592,0.0,0.5904
4438,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.456,0.0,0.4848,0.0,0.5152,0.0,0.5056,0.0,0.0,0.4624,0.0,0.58
4439,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4696,0.0,0.4912,0.0,0.5432,0.0,0.5288,0.0,0.0,0.4712,0.0,0.576
4440,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.492,0.0,0.5072,0.0,0.5768,0.0,0.5664,0.0,0.0,0.4928,0.0,0.5848
4441,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5136,0.0,0.516,0.0,0.5848,0.0,0.5864,0.0,0.0,0.5192,0.0,0.5856
4442,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5336,0.0,0.5232,0.0,0.58,0.0,0.5848,0.0,0.0,0.5416,0.0,0.5808
4443,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5576,0.0,0.5432,0.0,0.5784,0.0,0.5864,0.0,0.0,0.5592,0.0,0.5768
4444,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5904,0.0,0.5832,0.0,0.5856,0.0,0.5872,0.0,0.0,0.5712,0.0,0.576
4445,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6128,0.0,0.6112,0.0,0.5968,0.0,0.584,0.0,0.0,0.576,0.0,0.5936
4446,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6168,0.0456,0.6144,0.048,0.6096,0.0424,0.5856,0.0456,0.04,0.5848,0.0584,0.6296
4447,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5984,0.1656,0.5992,0.1704,0.6208,0.1656,0.596,0.1584,0.1544,0.5888,0.1872,0.6496
4448,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5648,0.2976,0.576,0.2936,0.6208,0.2792,0.6056,0.2768,0.2888,0.576,0.288,0.6616
4449,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5312,0.408,0.564,0.4024,0.6168,0.3976,0.6112,0.3976,0.4016,0.5432,0.3696,0.6648
4450,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.4848,0.5536,0.4736,0.6208,0.4696,0.6232,0.4744,0.4832,0.496,0.3904,0.66
4451,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4784,0.5248,0.5496,0.5184,0.6264,0.516,0.6288,0.5104,0.5232,0.4536,0.3992,0.6408
4452,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4656,0.5272,0.5408,0.524,0.6184,0.5256,0.6208,0.5296,0.5288,0.4144,0.412,0.6096
4453,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.464,0.492,0.524,0.484,0.5968,0.4952,0.6048,0.496,0.5016,0.3872,0.3944,0.5776
4454,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4728,0.4336,0.5176,0.428,0.5768,0.4344,0.584,0.436,0.4408,0.3824,0.3376,0.5512
4455,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4848,0.3368,0.516,0.3264,0.5616,0.332,0.5688,0.3328,0.3408,0.3928,0.2472,0.5376
4456,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.496,0.2096,0.512,0.2024,0.5576,0.2048,0.5648,0.2016,0.2152,0.4168,0.1392,0.5344
4457,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5016,0.0816,0.5056,0.0768,0.5536,0.0752,0.56,0.0696,0.088,0.444,0.0416,0.5384
4458,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5056,0.004,0.4984,0.0024,0.5472,0.0024,0.5504,0.0016,0.0056,0.468,0.0,0.5504
4459,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5144,0.0,0.4984,0.0,0.5408,0.0,0.5384,0.0,0.0,0.4952,0.0,0.5672
4460,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.532,0.0,0.5176,0.0,0.5416,0.0,0.5352,0.0,0.0,0.5224,0.0,0.5816
4461,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5496,0.0,0.548,0.0,0.5704,0.0,0.5544,0.0,0.0,0.5472,0.0,0.5992
4462,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5656,0.0,0.5632,0.0,0.592,0.0,0.5792,0.0,0.0,0.5688,0.0,0.6128
4463,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5792,0.0,0.5808,0.0,0.6128,0.0,0.6088,0.0,0.0,0.584,0.0,0.6248
4464,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5952,0.0,0.6032,0.0,0.6344,0.0,0.632,0.0,0.0,0.5904,0.0,0.6312
4465,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6096,0.0,0.6216,0.0,0.6456,0.0,0.6368,0.0,0.0,0.5904,0.0,0.6248
4466,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6176,0.0,0.6272,0.0,0.6496,0.0,0.6352,0.0,0.0,0.588,0.0,0.6128
4467,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.62,0.0,0.6312,0.0,0.6576,0.0,0.6352,0.0,0.0,0.584,0.0,0.6064
4468,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6248,0.0,0.636,0.0,0.6656,0.0,0.6392,0.0,0.0,0.5832,0.0,0.6088
4469,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6256,0.0,0.6304,0.0,0.6624,0.0,0.6416,0.0,0.0,0.5864,0.0,0.6096
4470,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.624,0.0496,0.624,0.0496,0.6584,0.0472,0.6464,0.0472,0.0448,0.5968,0.0472,0.6136
4471,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6224,0.1712,0.6288,0.1728,0.6656,0.1688,0.6528,0.1576,0.1696,0.6016,0.1592,0.6248
4472,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6264,0.3064,0.6328,0.3008,0.6664,0.2968,0.6592,0.2784,0.2984,0.5992,0.296,0.6368
4473,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6264,0.4144,0.6328,0.4072,0.664,0.4064,0.6608,0.388,0.4096,0.5944,0.4064,0.64
4474,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6184,0.488,0.6208,0.4824,0.6536,0.4824,0.6536,0.4688,0.488,0.584,0.48,0.6296
4475,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6032,0.5216,0.604,0.5224,0.636,0.5208,0.6392,0.5144,0.5256,0.572,0.516,0.6032
4476,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.584,0.528,0.584,0.5248,0.6176,0.5272,0.624,0.5224,0.5304,0.5568,0.5184,0.58
4477,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.568,0.4952,0.5704,0.4912,0.6016,0.4952,0.6096,0.492,0.5,0.5416,0.4816,0.5688
4478,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5632,0.4272,0.5704,0.4208,0.6,0.4232,0.6032,0.4224,0.436,0.5376,0.4088,0.564
4479,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5744,0.3248,0.5832,0.3216,0.6096,0.3256,0.6056,0.32,0.3368,0.5472,0.304,0.5616
4480,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5936,0.2008,0.5984,0.1976,0.6232,0.1984,0.6136,0.1904,0.2112,0.5688,0.1744,0.564
4481,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6064,0.0776,0.6048,0.0736,0.6304,0.072,0.6232,0.064,0.084,0.5912,0.0544,0.5808
4482,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6128,0.0032,0.6064,0.0024,0.636,0.0024,0.6368,0.0008,0.0048,0.6072,0.0,0.6112
4483,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6288,0.0,0.6176,0.0,0.6528,0.0,0.6568,0.0,0.0,0.6232,0.0,0.6392
4484,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6448,0.0,0.632,0.0,0.6736,0.0,0.676,0.0,0.0,0.6408,0.0,0.6592
4485,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.66,0.0,0.6408,0.0,0.6856,0.0,0.6848,0.0,0.0,0.6576,0.0,0.6704
4486,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.664,0.0,0.6464,0.0,0.688,0.0,0.688,0.0,0.0,0.6664,0.0,0.6784
4487,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6672,0.0,0.6544,0.0,0.6944,0.0,0.6936,0.0,0.0,0.6712,0.0,0.6856
4488,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.668,0.0,0.6616,0.0,0.6984,0.0,0.6976,0.0,0.0,0.6728,0.0,0.684
4489,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6736,0.0,0.6664,0.0,0.6912,0.0,0.6912,0.0,0.0,0.664,0.0,0.6752
4490,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6768,0.0,0.668,0.0,0.6816,0.0,0.68,0.0,0.0,0.6552,0.0,0.6664
4491,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6824,0.0,0.6688,0.0,0.6736,0.0,0.6712,0.0,0.0,0.652,0.0,0.6576
4492,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6832,0.0,0.6712,0.0,0.6696,0.0,0.66,0.0,0.0,0.6536,0.0,0.6464
4493,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6728,0.0,0.6616,0.0,0.6552,0.0,0.6408,0.0,0.0,0.6528,0.0,0.6368
4494,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.652,0.0384,0.6512,0.0472,0.6512,0.0432,0.6336,0.0424,0.0408,0.6464,0.0456,0.6296
4495,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6416,0.1432,0.6496,0.1648,0.66,0.1424,0.6392,0.1568,0.1576,0.6336,0.1448,0.628
4496,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6456,0.2896,0.652,0.2736,0.672,0.272,0.6592,0.2864,0.292,0.6248,0.2544,0.628
4497,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6528,0.4088,0.648,0.3752,0.676,0.4032,0.6736,0.4064,0.4056,0.6264,0.3576,0.6152
4498,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6536,0.4832,0.64,0.448,0.6768,0.4912,0.6736,0.4888,0.48,0.628,0.428,0.5936
4499,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6424,0.5168,0.6288,0.5048,0.6712,0.5328,0.6568,0.5304,0.5144,0.6224,0.4688,0.5648
4500,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6264,0.5232,0.6216,0.5288,0.6592,0.536,0.6344,0.5224,0.5176,0.612,0.4704,0.5376
4501,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.616,0.4968,0.6136,0.504,0.6408,0.504,0.6128,0.4776,0.4936,0.608,0.4224,0.5112
4502,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6104,0.44,0.6104,0.436,0.6312,0.4248,0.6,0.3952,0.4368,0.6064,0.3416,0.4952
4503,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.616,0.34,0.6136,0.3312,0.6336,0.3048,0.5992,0.3072,0.3424,0.6048,0.2376,0.492
4504,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.616,0.212,0.6144,0.2,0.6296,0.1712,0.5928,0.1896,0.2184,0.6056,0.1288,0.4856
4505,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.62,0.0824,0.6152,0.0688,0.6176,0.0608,0.5752,0.068,0.0888,0.6112,0.0392,0.4936
4506,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.628,0.004,0.6176,0.0016,0.6136,0.0016,0.56,0.0008,0.0056,0.6264,0.0,0.508
4507,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6368,0.0,0.6208,0.0,0.6256,0.0,0.572,0.0,0.0,0.648,0.0,0.5312
4508,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6496,0.0,0.624,0.0,0.6384,0.0,0.5952,0.0,0.0,0.6632,0.0,0.5608
4509,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6568,0.0,0.6408,0.0,0.6504,0.0,0.612,0.0,0.0,0.6664,0.0,0.5792
4510,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6608,0.0,0.6544,0.0,0.6608,0.0,0.6264,0.0,0.0,0.6624,0.0,0.5816
4511,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6704,0.0,0.6584,0.0,0.668,0.0,0.6448,0.0,0.0,0.6616,0.0,0.5664
