,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,LCA diesel,LCA wind,LCA solar pv,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind
61,-0.0,41.52278950720702,8.581701446240388,7.828056444505563,-0.0,21.5,92.5903234501348,-0.0,1.250035213068908,1.6559117030165582,-0.0,15.0,0.04617132856864714,120.85851705626075,301.5811085984153,-0.0,6.6,10.000000000000002,-0.0,101.0,337.12766124289357,-0.0,-0.0,35.83141766546574,58.11272146463765,-0.0,311.2654967669729,34.35,-0.0,15.090619515478634,10.975090589543477,0.5589205260893895,-0.0,35.20549569137246,18.886918478239338
62,-0.0,34.7808494809989,8.411766764136617,10.0,10.113342318059281,19.950000000000003,82.03698113207551,-0.0,1.5,1.4048623024060847,-0.0,15.0,14.7,112.06880672489633,260.56234885087196,3.7,6.6,9.700000000000001,-0.0,95.19999999999999,315.4553028817879,-0.0,-0.0,43.17960659357139,49.88753627271971,-0.0,302.5882087789103,33.45,-0.0,12.754610302556245,11.38970512292623,8.0,-0.0,30.289412959694324,18.214102043900024
63,-0.0,23.88032962554091,8.185187187998256,10.0,-0.0,19.35,59.98568733153641,-0.0,1.5,1.0016617499104754,94.2343063036294,15.0,14.7,106.57523776779358,191.57625291182174,3.7,6.6,9.700000000000001,-0.0,90.60000000000001,234.25985100960597,-0.0,-0.0,41.855078783952635,37.63916267171146,-0.0,222.59967358865924,32.775,-0.0,9.694438233627913,11.584817844518113,1.9207439218539726,-0.0,22.83599720521457,19.031093428454906
64,-0.0,10.396449573124672,7.703705588704243,10.0,-0.0,19.75,29.761536388140176,-0.0,1.5,0.47674027590675794,-0.0,15.0,14.7,104.10313173709733,96.0211875908401,3.7,6.6,8.9,-0.0,87.4,125.63350323465988,9.6664967653401,29.66255167224177,40.26564541241013,20.115942045451494,-0.0,115.2466395175328,32.025,-0.0,5.326101005463047,11.560428754319128,8.0,-0.0,12.528081800082992,20.85730946451876
65,-0.0,0.6930966382083114,6.599130155029737,10.0,-0.0,19.55,2.1588679245283027,-0.0,1.5,0.038037787971283876,-0.0,15.0,14.7,103.82845328924219,6.991834047876706,3.7,6.6,8.8,-0.0,81.8,12.069594197216233,41.4,-0.0,37.43998608522345,2.056296297979486,-0.0,8.419845809500114,30.3,-0.0,0.630722487489045,10.999479679742462,8.0,-0.0,1.850138662459514,22.491292233628524
66,-0.0,-0.0,5.437909827320642,10.0,-0.0,18.5,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,105.20184552851788,-0.0,3.7,6.6,10.700000000000001,-0.0,77.4,-0.0,-0.0,-0.0,35.0558360279097,-0.0,-0.0,-0.0,28.875,-0.0,-0.0,10.267806973772897,8.0,-0.0,-0.0,23.21216698470636
67,14.638904281810508,-0.0,4.899783333992036,10.0,-0.0,17.2,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,106.30055931993844,-0.0,3.7,6.6,10.700000000000001,-0.0,77.2,-0.0,-0.0,-0.0,34.61432675803678,-0.0,-0.0,-0.0,28.575,-0.0,-0.0,9.901970620788115,8.0,-0.0,-0.0,23.40440025166045
68,-0.0,-0.0,5.041395569078511,10.0,-0.0,16.0,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,104.37781018495247,-0.0,3.7,6.6,10.200000000000001,-0.0,76.8,-0.0,41.4,-0.0,34.79093046598595,-0.0,-0.0,-0.0,28.650000000000002,-0.0,-0.0,9.755636079594202,8.0,-0.0,-0.0,23.884983419045675
69,-0.0,-0.0,5.607844509424412,10.0,-0.0,15.299999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,97.51084898857401,-0.0,3.7,6.6,9.1,-0.0,73.8,-0.0,41.4,31.904053247259853,34.34942119611303,-0.0,-0.0,-0.0,29.025000000000002,-0.0,-0.0,9.511745177604347,8.0,-0.0,-0.0,24.990324704031693
70,-0.0,-0.0,6.145971002753017,10.0,-0.0,15.1,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,88.72113865720961,-0.0,3.7,6.6,8.3,-0.0,68.2,-0.0,-0.0,-0.0,33.02489338649428,-0.0,-0.0,-0.0,28.8,-0.0,-0.0,9.023963373624635,8.0,-0.0,-0.0,26.43207420618737
71,1.323141090305418,-0.0,7.023966860289162,10.0,-0.0,17.1,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,92.84131537503667,-0.0,3.7,6.6,7.0,-0.0,69.6,-0.0,-0.0,32.523117988257134,33.73130821829094,-0.0,4.981870181554665,-0.0,28.8,-0.0,-0.0,9.121519734420579,8.0,-0.0,-0.0,27.777707074865994
72,14.638904281810508,-0.0,8.411766764136617,10.0,-0.0,20.65,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,104.92716708066274,-0.0,3.7,6.6,5.9,-0.0,74.6,-0.0,41.4,-0.0,35.497345297782616,-0.0,-0.0,-0.0,28.35,-0.0,-0.0,9.633690628599274,8.0,-0.0,-0.0,28.6427567761594
73,-0.0,-0.0,9.771244220966777,10.0,30.251199460916432,23.5,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,112.61816362060661,-0.0,3.7,6.6,5.300000000000001,-0.0,75.4,-0.0,41.4,-0.0,35.497345297782616,-0.0,-0.0,-0.0,26.325,-0.0,-0.0,9.804414259992173,8.0,-0.0,-0.0,28.498581825943834
74,-0.0,-0.0,11.017431889727758,10.0,-0.0,25.2,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,120.03448171269534,-0.0,3.7,6.6,4.800000000000001,-0.0,73.6,-0.0,-0.0,-0.0,34.172817488163865,-0.0,-0.0,-0.0,24.075,-0.0,-0.0,9.780025169793188,8.0,-0.0,-0.0,27.585473807911903
75,-0.0,-0.0,12.122007323402263,10.0,-0.0,25.95,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,128.82419204405974,-0.0,3.7,6.6,5.0,-0.0,72.8,-0.0,41.4,9.186804759531142,33.113195240468855,-0.0,-0.0,-0.0,22.5,-0.0,-0.0,9.755636079594202,8.0,-0.0,-0.0,26.62430747314146
76,-0.0,-0.0,13.254905204094065,10.0,-0.0,26.900000000000002,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,138.98729461469986,-0.0,3.7,6.6,5.1,-0.0,74.6,-0.0,41.4,-0.0,33.02489338649428,-0.0,-0.0,-0.0,21.825,-0.0,-0.0,9.901970620788115,8.0,-0.0,-0.0,25.711199455109533
77,-0.0,-0.0,13.481484780232423,10.0,-0.0,27.150000000000002,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,140.6353653018307,-0.0,3.7,6.6,6.1,-0.0,73.0,-0.0,-0.0,-0.0,31.788667430850104,-0.0,-0.0,-0.0,21.525,-0.0,-0.0,9.780025169793188,8.0,-0.0,-0.0,24.557799853384992
78,-0.0,-0.0,13.028325627955704,10.0,-0.0,27.35,0.30840970350404323,-0.0,1.5,0.0025358525314189253,-0.0,15.0,14.7,132.94436876188684,0.4661222698584471,3.7,6.6,7.200000000000001,-0.0,68.60000000000001,4.388943344442267,41.4,-0.0,29.93432849738385,1.2516586161614263,-0.0,15.787210892812713,21.674999999999997,-0.0,0.2803211055506867,9.43857790700739,8.0,-0.0,0.4757499417753035,22.875758767536702
79,-0.0,9.82937050549969,12.716778710765459,9.723850783734854,-0.0,27.950000000000003,23.04,-0.0,1.5,0.3829137322442577,-0.0,15.0,14.7,123.05594463910187,46.14610471598627,3.7,6.6,8.1,-0.0,62.8,99.84846108606156,-0.0,-0.0,28.079989563917593,21.546409035350266,-0.0,143.13737876150194,21.825,-0.0,5.489621650367614,9.023963373624635,8.0,-0.0,10.360776509773277,21.722359165812165
80,-0.0,23.06121541674927,12.66013381673087,10.0,-0.0,23.152264150943104,59.368867924528324,-0.0,1.5,0.912906911310813,-0.0,15.0,14.7,114.54091275559257,120.25954562347935,3.7,6.6,9.4,-0.0,59.0,204.63448343462068,41.4,-0.0,27.37357473212092,40.05307571716564,-0.0,249.43793210644085,22.349999999999998,-0.0,10.348520813246184,8.902017922629708,8.0,-0.0,20.985858542755057,21.049542731472847
81,-0.0,33.26863863399895,12.376909346557918,-0.0,-0.0,29.45,83.4248247978437,-0.0,1.5,1.3363942840577736,-0.0,15.0,14.7,92.84131537503667,191.57625291182174,3.7,6.6,9.9,-0.0,57.199999999999996,286.9271711429132,41.4,-0.0,26.755461754298835,53.731916308072655,-0.0,322.1154967669729,22.5,-0.0,14.016055277534333,8.804461561833767,8.0,-0.0,27.382052204400804,19.94420144648683
82,-0.0,40.01057866020707,11.612203277090952,-0.0,-0.0,29.95,83.5503234501348,-0.0,1.3206088535716112,1.6153380625138554,135.35542382043027,15.0,14.7,74.43785936874242,187.38115248309575,3.7,6.6,10.1,-0.0,55.800000000000004,343.43481670260735,41.192844540286224,-0.0,25.784141360578417,62.67233499493999,-0.0,324.0404967669729,21.674999999999997,-0.0,16.422144766844394,8.536181569644926,8.0,-0.0,32.19241272679554,18.886918478239338
83,-0.0,43.47606185124862,10.734207419554808,4.522278127149541,-0.0,17.215013477088945,98.84530997304586,-0.0,1.2869257200347866,1.6990211960506798,-0.0,15.0,14.7,88.17178176149932,173.86360665720076,3.7,6.6,10.700000000000001,-0.0,55.00000000000001,372.5115663595374,18.416094883356145,-0.0,24.018104281086746,66.96373596463631,-0.0,349.4154967669729,-0.0,-0.0,17.66022964969326,7.902065224471303,8.0,-0.0,35.25835679601416,17.925752143468888
84,-0.0,43.98013213358194,9.969501350087842,-0.0,-0.0,33.7,76.63981132075475,-0.0,1.5,1.5037605511314225,134.19328691756795,15.0,14.7,124.97869377408783,159.41381629158892,3.7,6.6,11.1,-0.0,53.2,387.8728680650853,-0.0,7.836727111215161,22.075463493645906,67.23194852524233,-0.0,353.5154967669729,-0.0,-0.0,17.73030992608093,7.170392518501737,8.0,-0.0,35.99841226099797,17.685460559776274
85,-0.0,40.01057866020707,9.148150386586288,1.0671846585875073,-0.0,35.099999999999994,58.75204851752024,-0.0,1.5,1.1817072796412191,-0.0,15.0,14.7,138.98729461469986,164.07503899017337,3.7,6.6,10.6,-0.0,49.8,368.67124093315044,5.964889237404137,-0.0,20.4860301221034,63.11935592928335,-0.0,350.1154967669729,-0.0,-0.0,16.679105780265857,6.487497992930145,8.0,-0.0,35.52266231922267,17.685460559776274
86,-0.0,33.33164741929061,8.779958575361453,10.0,-0.0,34.8,40.40167115902967,-0.0,1.5,0.874869123339529,-0.0,15.0,14.7,127.17612135692893,185.51666340366197,3.7,6.6,10.4,-0.0,45.800000000000004,319.29562830817486,41.4,-0.0,19.161502312484647,54.62595817675939,-0.0,310.48181422531667,14.625,-0.0,14.483257120118811,5.877770737955506,8.0,-0.0,29.39077418078542,18.069927093684456
87,-0.0,20.72989036095768,9.261440174655467,10.0,-0.0,32.65,28.836307277628045,-0.0,1.5,0.5604234094435825,-0.0,15.0,14.7,94.21470761431236,167.80401714904096,3.7,6.6,9.799999999999999,-0.0,43.6,240.2946481082141,41.4,-0.0,18.54338933466256,41.30473433332707,-0.0,228.38831758269058,14.700000000000001,-0.0,11.025963484993676,5.463156204572753,8.0,-0.0,23.364608251631573,19.07915174519343
88,-0.0,7.498045449708096,10.366015608329972,10.0,-0.0,28.65,16.19150943396227,-0.0,1.5,0.24090599048479788,-0.0,15.0,14.7,65.37347058952285,91.82608716211408,3.7,6.6,9.200000000000001,-0.0,43.4,129.47382866104687,41.4,-0.0,18.631691188637145,22.97687602524904,-0.0,118.93032205918911,15.674999999999999,-0.0,6.260504690632003,5.243654392781883,8.0,-0.0,12.10519296294939,20.568959564087624
89,-0.0,0.4410614970416527,11.385623700952594,10.0,-0.0,23.549999999999997,1.3878436657681945,-0.0,1.5,0.020286820251351402,-0.0,15.0,14.7,51.09019130105568,8.390200857452047,3.7,6.6,9.1,-0.0,44.2,13.715447951382084,41.4,3.134526910508505,19.249804166459228,2.7715297929288725,-0.0,9.998566898781384,17.1,-0.0,0.8876835009105079,5.170487122184927,8.0,-0.0,1.850138662459514,21.578184215596597
90,-0.0,-0.0,12.376909346557918,10.0,-0.0,18.099999999999998,-0.0,-0.0,1.5,-0.0,21.74290222494723,15.0,14.7,45.87130079180806,-0.0,3.7,6.6,11.000000000000002,-0.0,47.8,-0.0,41.4,32.523117988257134,20.927539391976318,-0.0,-0.0,-0.0,18.825,1.7691117855613925,-0.0,5.438767114373768,8.0,-0.0,-0.0,21.48206758211955
91,-0.0,-0.0,13.169937863042179,10.0,-0.0,15.299999999999999,-0.0,-0.0,1.5,-0.0,117.70837796766014,15.0,14.7,51.09019130105568,-0.0,3.7,6.6,10.9,-0.0,54.2,-0.0,41.4,8.514360296759023,23.84150057313758,-0.0,-0.0,-0.0,21.15,1.6325518011837108,-0.0,5.975327098751448,8.0,-0.0,-0.0,20.713134514303192
92,-0.0,-0.0,13.084970521990295,10.0,-0.0,15.4,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,64.00007835024718,-0.0,3.7,6.6,10.000000000000002,-0.0,62.2,-0.0,41.4,0.6822861377756837,27.37357473212092,-0.0,-0.0,-0.0,24.3,-0.0,-0.0,6.804556165516956,8.0,-0.0,-0.0,19.655851546055697
93,-0.0,-0.0,12.461876687609804,10.0,-0.0,17.8,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,85.69967573080308,-0.0,3.7,6.6,8.8,-0.0,68.8,-0.0,41.4,-0.0,30.375837767256762,-0.0,-0.0,-0.0,27.45,-0.0,-0.0,7.682563412680434,8.0,-0.0,-0.0,18.358276994115588
94,-0.0,-0.0,11.640525724108247,10.0,-0.0,22.35,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,110.97009293347578,-0.0,3.7,6.6,8.200000000000001,-0.0,73.4,-0.0,41.4,-0.0,32.318478554697606,-0.0,-0.0,-0.0,30.525,-0.0,-0.0,8.316679757854057,8.0,-0.0,-0.0,16.82041085848287
95,-0.0,-0.0,11.24401146586612,10.0,-0.0,27.800000000000004,-0.0,-0.0,1.5,-0.0,69.07605387489002,15.0,14.7,130.19758428333543,-0.0,3.7,6.6,6.800000000000001,-0.0,80.2,-0.0,-0.0,-0.0,34.34942119611303,-0.0,-0.0,-0.0,33.525,-0.0,-0.0,8.975185193226665,8.0,-0.0,-0.0,15.811186206973899
96,-0.0,-0.0,11.612203277090952,10.0,-0.0,32.1,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,148.32636184177457,-0.0,3.7,6.6,6.1,-0.0,88.4,-0.0,-0.0,-0.0,36.55696754547762,-0.0,-0.0,-0.0,36.375,-0.0,-0.0,9.536134267803332,8.0,-0.0,-0.0,15.426719673065719
97,-0.0,-0.0,12.461876687609804,10.0,-0.0,32.85,-0.0,-0.0,1.5,-0.0,-0.0,15.0,7.722111464800349,168.37788853519965,-0.0,-0.0,6.6,5.300000000000001,-0.0,94.6,-0.0,-0.0,-0.0,38.76451389484221,-0.0,-0.0,-0.0,38.625,-0.0,-0.0,9.853192440390144,7.346807559609855,-0.0,-0.0,15.907302840450944
98,-0.0,-0.0,13.453162333215129,10.0,-0.0,33.75,-0.0,-0.0,1.5,-0.0,-0.0,1.9881890720434399,-0.0,182.11181092795655,-0.0,-0.0,6.6,5.0,-0.0,100.6,-0.0,41.4,2.686430485920283,41.41356951407972,-0.0,-0.0,-0.0,40.35,-0.0,-0.0,10.219028793374925,8.0,-0.0,-0.0,17.108760758914006
99,-0.0,-0.0,14.52941531987234,10.0,-0.0,35.15,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,182.6,-0.0,-0.0,6.6,5.1,-0.0,106.2,-0.0,-0.0,-0.0,43.2,-0.0,-0.0,-0.0,41.62500000000001,-0.0,-0.0,10.804366958150577,4.3766042484744965,-0.0,-0.0,18.93497679497786
100,-0.0,-0.0,15.66231320056414,10.0,-0.0,36.15,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,195.50715782476297,-0.0,-0.0,6.6,5.200000000000001,-0.0,113.99999999999999,-0.0,41.4,-0.0,43.6,-0.0,-0.0,-0.0,43.8,-0.0,-0.0,11.560428754319128,8.0,-0.0,-0.0,21.001484414734325
101,-0.0,-0.0,15.718958094598731,10.0,-0.0,36.15,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,206.55819278706383,-0.0,-0.0,6.6,6.4,-0.0,126.6,-0.0,-0.0,-0.0,48.7,-0.0,-0.0,-0.0,48.15,-0.0,-0.0,12.80427235446739,3.635298891213484,-0.0,-0.0,22.923817084275225
102,-0.0,-0.0,15.577345859512256,10.0,-0.0,35.8,0.15420485175202162,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,211.5024048484563,0.9322445397168942,-0.0,6.6,7.700000000000001,-0.0,145.2,2.1944716722211335,41.4,-0.0,52.6,-0.0,-0.0,5.788643994031328,53.4,-0.0,0.18688073703379113,14.340785037003474,5.372334225962733,-0.0,0.42288883713360315,24.3655665864309
103,-0.0,4.284597399833198,16.200439693892744,10.0,-0.0,35.75,15.86,-0.0,1.5,0.24090599048479788,-0.0,-0.0,-0.0,213.69983243129744,22.100167568702574,-0.0,6.6,8.700000000000001,-0.0,161.4,54.19999999999999,-0.0,-0.0,56.9,-0.0,-0.0,84.125,57.375,-0.0,4.485137688810987,16.21874498232536,0.5961173288636523,-0.0,5.488800544890466,25.711199455109533
104,-0.0,12.6647658436246,17.446627362653725,4.518606793721677,-0.0,36.05,19.490000000000002,-0.0,1.5,0.6846801834831098,-0.0,-0.0,-0.0,215.6225815662834,36.07741843371659,-0.0,6.6,9.4,-0.0,169.6,58.70000000000002,-0.0,-0.0,26.073429924247513,33.52657007575249,-0.0,194.18269398159637,1.6996145237560256,-0.0,9.320676759560333,18.3405958296371,-0.0,-0.0,21.40874737988866,11.391252620111338
105,-0.0,21.233960643290995,18.21133343212069,-0.0,-0.0,36.199999999999996,21.46,-0.0,1.5,1.016876865098989,-0.0,-0.0,-0.0,24.874375991342674,234.92562400865734,-0.0,6.6,9.799999999999999,-0.0,-0.0,237.0,-0.0,-0.0,61.1,-0.0,-0.0,281.53859425516004,60.675000000000004,-0.0,12.941491039590037,19.75516306117826,-0.0,-0.0,7.839284309688882,26.960715690311115
106,-0.0,29.36209394591574,18.352945667207166,-0.0,-0.0,35.8,22.190000000000005,-0.0,1.5,1.2679262657094625,-0.0,-0.0,-0.0,208.4809419220498,54.519058077950206,-0.0,6.6,10.1,-0.0,169.6,70.30000000000001,-0.0,-0.0,5.034299469705715,57.66570053029429,-0.0,287.09049676697293,60.525000000000006,-0.0,12.873565325105861,20.218555774958983,-0.0,-0.0,34.7,-0.0
107,-0.0,33.83571770162393,17.899786514930444,-0.0,-0.0,-0.0,57.09,-0.0,0.4852811077195909,1.4403642378459494,-0.0,-0.0,-0.0,-0.0,262.1,-0.0,6.6,10.200000000000001,-0.0,-0.0,322.12642619094277,-0.0,-0.0,-0.0,61.0,-0.0,284.64049676697294,58.575,-0.0,13.412568948687593,19.779552151377246,-0.0,-0.0,34.6,-0.0
108,-0.0,35.725981260373864,17.0217906573943,-0.0,-0.0,34.25,23.08,-0.0,1.4244353972341113,1.521511518851355,-0.0,-0.0,-0.0,-0.0,267.7,-0.0,6.6,10.200000000000001,-0.0,56.64650068613997,384.58116055675356,-0.0,-0.0,62.1,-0.0,-0.0,348.6154967669729,-0.0,-0.0,16.609025503878186,16.983095596186658,-0.0,-0.0,35.4,-0.0
109,-0.0,35.91500761624886,16.087149905823562,-0.0,-0.0,21.540404312668358,91.13506738544477,-0.0,1.407114659891206,1.5088322561942604,-0.0,-0.0,-0.0,-0.0,268.27335723220574,-0.0,6.6,10.1,-0.0,150.2,287.82766124289356,-0.0,-0.0,62.0,-0.0,-0.0,294.9404967669729,50.175000000000004,-0.0,15.51247434500441,17.77964675506043,-0.0,-0.0,34.4,-0.0
110,-0.0,30.244216939999042,15.49237851846037,-0.0,-0.0,32.300000000000004,77.71924528301889,-0.0,1.5,1.3135716112750033,-0.0,-0.0,-0.0,178.54099110583977,249.64480587740493,-0.0,6.6,9.500000000000002,-0.0,142.0,290.12766124289357,-0.0,-0.0,7.477359055563468,52.12264094443653,-0.0,297.7404967669729,45.975,-0.0,13.502133250691408,16.80408314710101,-0.0,-0.0,30.395135168977724,2.904864831022273
111,-0.0,22.242101207957628,15.350766283373895,-0.0,-0.0,31.35,56.438975741239915,-0.0,1.5,0.983910782190543,-0.0,-0.0,-0.0,174.97017128372295,199.03420922955692,-0.0,6.6,9.1,-0.0,136.60000000000002,231.51676141932955,-0.0,-0.0,25.431521748965146,38.533204540398195,-0.0,224.70463504103427,42.37499999999999,-0.0,10.044839615566273,15.95046499013652,-0.0,-0.0,7.143285268463767,30.51703112896178
112,-0.0,11.5936164936663,15.633990753546845,-0.0,-0.0,31.05,26.83164420485176,-0.0,1.5,0.5173139164094607,-0.0,-0.0,-0.0,176.34356352299864,98.35179894013234,-0.0,6.6,8.6,-0.0,134.8,116.30699862772006,-0.0,-0.0,58.63243103912353,19.7583252979768,-0.0,113.14167806515778,39.45,-0.0,5.349461097592271,15.145625013569997,-0.0,-0.0,12.263776276874491,32.15101389807155
113,-0.0,1.0711493499582996,16.030505011788975,10.0,-0.0,31.15,2.004663072776281,-0.0,1.5,0.048181198096959574,-0.0,-0.0,-0.0,180.1890617929706,6.52571177801826,-0.0,6.6,8.8,-0.0,135.20000000000002,9.8751225249951,-0.0,-0.0,57.48450693745394,1.8774879242421396,-0.0,7.893605446406356,37.2,-0.0,0.630722487489045,14.609065029192315,-0.0,-0.0,1.744416453176113,33.44858845001165
114,-0.0,-0.0,16.596953952134875,-0.0,-0.0,32.25,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,185.13327385436307,-0.0,-0.0,6.6,10.700000000000001,-0.0,136.4,-0.0,-0.0,-0.0,57.307903229504774,-0.0,-0.0,-0.0,36.525,-0.0,-0.0,14.560286848794345,0.5475920511408141,-0.0,-0.0,34.21752151782801
115,-0.0,-0.0,17.70152938580938,-0.0,-0.0,33.900000000000006,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,191.45087815503123,-0.0,-0.0,6.6,10.700000000000001,-0.0,136.4,-0.0,-0.0,-0.0,57.131299521555604,-0.0,-0.0,-0.0,36.825,-0.0,-0.0,14.706621389988259,0.10125750994690286,-0.0,-0.0,33.49664676675017
116,-0.0,-0.0,18.83442726650118,10.0,-0.0,34.849999999999994,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,199.1418746949751,-0.0,-0.0,6.6,9.6,-0.0,135.0,-0.0,-0.0,-0.0,55.5418661500131,-0.0,-0.0,-0.0,36.675,-0.0,-0.0,14.462730487998403,-0.0,-0.0,-0.0,31.526255780470752
117,-0.0,-0.0,19.485843547898963,10.0,-0.0,35.15,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,203.53672986065732,-0.0,-0.0,6.6,8.700000000000001,-0.0,130.8,-0.0,-0.0,-0.0,52.62790496885184,-0.0,-0.0,-0.0,35.475,-0.0,-0.0,13.999337774217677,-0.0,-0.0,-0.0,29.21945657702167
118,-0.0,-0.0,19.42919865386438,10.0,-0.0,34.8,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,198.5925177992648,-0.0,-0.0,6.6,8.1,-0.0,127.60000000000001,-0.0,-0.0,-0.0,49.272434517817665,-0.0,-0.0,-0.0,33.45,-0.0,-0.0,13.121330527054202,7.8786694729457984,-0.0,-0.0,26.912657373572593
119,-0.0,-0.0,19.145974183691425,-0.0,-0.0,34.5,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,195.5710548728583,-0.0,-0.0,6.6,7.300000000000001,-0.0,130.0,-0.0,-0.0,-0.0,48.301114124097246,-0.0,-0.0,-0.0,33.15,-0.0,-0.0,12.389657821084636,7.310342178915363,-0.0,-0.0,24.94226638729317
120,-0.0,-0.0,18.919394607553066,1.8021864988658471,-0.0,35.699999999999996,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,197.1,-0.0,-0.0,6.6,5.9,-0.0,137.0,-0.0,-0.0,-0.0,47.4,-0.0,-0.0,-0.0,33.75,-0.0,-0.0,11.828708746507969,-0.0,-0.0,-0.0,23.308283618183406
121,-0.0,-0.0,18.83442726650118,10.0,-0.0,36.95,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,189.4,-0.0,-0.0,6.6,5.5,-0.0,137.4,-0.0,-0.0,-0.0,43.9,-0.0,-0.0,-0.0,33.75,-0.0,-0.0,11.145814220936375,-0.0,-0.0,-0.0,22.82770045079818
122,-0.0,-0.0,19.17429663070872,2.7312761027900976,-0.0,38.2,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,180.1,-0.0,-0.0,6.6,4.700000000000001,-0.0,134.0,-0.0,-0.0,-0.0,43.3,-0.0,-0.0,-0.0,33.675000000000004,-0.0,-0.0,10.877534228747535,8.0,-0.0,-0.0,23.98110005252272
123,-0.0,-0.0,20.02397004122757,10.0,-0.0,38.55,-0.0,-0.0,1.477464147468581,-0.0,-0.0,-0.0,-0.0,180.3,-0.0,-0.0,6.6,4.700000000000001,-0.0,131.6,-0.0,-0.0,-0.0,42.7,-0.0,-0.0,-0.0,34.35,-0.0,-0.0,11.023868769941448,4.562399092215596,-0.0,-0.0,23.3
124,-0.0,-0.0,21.071900580867485,1.1060411282764804,-0.0,39.37,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,181.2,-0.0,-0.0,6.6,4.9,-0.0,132.0,-0.0,-0.0,-0.0,42.7,-0.0,-0.0,-0.0,36.375,-0.0,-0.0,11.267759671931303,8.0,-0.0,-0.0,23.4
125,-0.0,-0.0,21.72331686226527,3.006683137734729,-0.0,40.04,-0.0,-0.0,1.5,-0.0,-0.0,-0.0,-0.0,183.8,-0.0,-0.0,6.6,5.1,-0.0,132.20000000000002,-0.0,-0.0,-0.0,43.4,-0.0,-0.0,-0.0,37.05,-0.0,-0.0,10.706810597354636,-0.0,-0.0,-0.0,24.2
126,-0.0,-0.0,22.318088249628467,-0.0,-0.0,41.48,-0.0,-0.0,1.5,0.0025358525314189253,-0.0,-0.0,-0.0,185.3,-0.0,-0.0,6.6,5.200000000000001,-0.0,133.6,3.2917075083317,-0.0,-0.0,44.8,-0.0,-0.0,8.419845809500114,35.925,-0.0,0.25696101342146277,9.658079718798259,8.0,-0.0,-0.0,24.7
127,-0.0,4.83217302195645,22.99782697804355,-0.0,-0.0,19.468814016172498,24.981185983827505,-0.0,1.5,0.37784202718141985,-0.0,-0.0,-0.0,199.1,-0.0,-0.0,6.6,6.200000000000001,-0.0,137.20000000000002,46.19999999999999,-0.0,-0.0,45.2988510889614,2.9011489110386037,-0.0,96.8282268092513,34.800000000000004,-0.0,4.531857873069435,8.99957428342565,-0.0,-0.0,5.1775988439526195,27.10489064052668
128,-0.0,6.037401634593259,23.59259836540674,-0.0,-0.0,43.75,3.299999999999997,-0.0,1.5,0.8951559435908805,-0.0,-0.0,-0.0,85.05678628076726,134.24321371923276,-0.0,6.6,7.4,-0.0,14.461615369535338,183.23838463046465,-0.0,-0.0,45.47545479691057,6.3245452030894285,-0.0,179.4479638149712,33.75,-0.0,8.993635469751197,8.755683381435794,2.050681148813009,-0.0,20.827275228829954,25.855374405325097
